rn	lgid	language	reflex	originalreflex	gloss	originalgloss	gfn	semkey	srcid	src_set_rn	status	analysis
450411	1963	Ao (Mongsen: Mangmetong)	a◦tshə́k	atshə́k	cold (bodily sensation)	be cold (bodily sensation)	be v.	7.1.2.3		0		p,443
450412	1963	Ao (Mongsen: Mangmetong)	pən	pən	complete	be complete	be v.	9.5		0		7726
450413	1963	Ao (Mongsen: Mangmetong)	sitak	sitak	correct	be correct	be v.	8.3.3.9		0	HIDE	DUPE IN SOURCE
450414	1963	Ao (Mongsen: Mangmetong)	(NZP-) kəlàk	(NZP-) kəlàk	cunning	be cunning	be v.	8.3.1.13		0		
450415	1963	Ao (Mongsen: Mangmetong)	(NZP-) tʃhatsə	(NZP-) tʃhatsə	dangerous	be dangerous	be v.	9.6.2.1		0		
450416	1963	Ao (Mongsen: Mangmetong)	(NZP-) màŋ	(NZP-) màŋ	dark	be dark	be v.	9.4		0		p,6130
450417	1963	Ao (Mongsen: Mangmetong)	(NZP-) aruk	(NZP-) aruk	deep	be deep	be v.	7.1.5.3		0		
450418	1963	Ao (Mongsen: Mangmetong)	(NZP-) asáʔ	(NZP-) asáʔ	deliberate	be deliberate	be v.	8.5.10.1		0		
450419	1963	Ao (Mongsen: Mangmetong)	(NZP-) mə◦nən	(NZP-) mənən	dirty	be dirty	be v.	3.2.11		0		p,m,7713
450420	1963	Ao (Mongsen: Mangmetong)	(NZP-) tʃàsi	(NZP-) tʃàsi	distressed	be distressed	be v.	8.3.1.6.2		0		
450421	1963	Ao (Mongsen: Mangmetong)	(NZP-) kuŋ	(NZP-) kuŋ	dry	be dry	be v.	6.6		0		p,119
450422	1963	Ao (Mongsen: Mangmetong)	(NZP-) pəɹi	(NZP-) pəɹi	enough	be enough	be v.	1.1.3.2		0		
450423	1963	Ao (Mongsen: Mangmetong)	(NZP-) mə◦tuŋ	(NZP-) mə◦tuŋ	erect, upright	be erect, upright	be v.	6.14		0		p,p,6073
450424	1963	Ao (Mongsen: Mangmetong)	(NZP-) ali	(NZP-) ali	excessive	be excessive	be v.	7.1.2.2		0		
450425	1963	Ao (Mongsen: Mangmetong)	(NZP-) azəŋ	(NZP-) azəŋ	fast	be fast	be v.	9.6.1.1		0		
450426	1963	Ao (Mongsen: Mangmetong)	(NZP-) jáɹi	(NZP-) jáɹi	fitting	be fitting	be v.	9.7.2		0		
450427	1963	Ao (Mongsen: Mangmetong)	(NZP-) a◦pak	(NZP-) a◦pak	flat	be flat	be v.	7.1.5.1		0		p,p,821
450428	1963	Ao (Mongsen: Mangmetong)	səŋ	səŋ	full	be full	be v.	1.1.3.2		0		
450429	1963	Ao (Mongsen: Mangmetong)	(NZP-) a◦ɹu	(NZP-) a◦ɹu	good	be good	be v.	9.6.1.1		0		p,p,m
450430	1963	Ao (Mongsen: Mangmetong)	(NZP-) puŋ	(NZP-) puŋ	good	be good	be v.	9.6.1.1		0		
450431	1963	Ao (Mongsen: Mangmetong)	(NZP-) pəla	(NZP-) pəla	happy	be happy	be v.	8.3.1.5.1		0		
450432	1963	Ao (Mongsen: Mangmetong)	(NZP-) məɹaŋ	(NZP-) məɹaŋ	hard, be stiff	be hard, be stiff	be v.	9.6.2		0		p,1842
450433	1963	Ao (Mongsen: Mangmetong)	(NZP-) atʃaŋ	(NZP-) atʃaŋ	heavy	be heavy	be v.	9.6.2		0		
450434	1963	Ao (Mongsen: Mangmetong)	(NZP-) tʃha	(NZP-) tʃha	hot	be hot	be v.			0		p,1844
