rn	lgid	language	reflex	originalreflex	gloss	originalgloss	gfn	semkey	srcid	src_set_rn	status	analysis
14556	697	Jinuo (Baka)	a⁴⁴ pɤ³³	a⁴⁴ pɤ³³	front	front		1.4.4	1047	0		m,m
14557	697	Jinuo (Baka)	a⁴⁴ n̥u³¹	a⁴⁴ n̥u³¹	back	back		1.4.8	1048	0		p,203
14558	697	Jinuo (Baka)	plɯ³³	plɯ³³	full (man)	full (man)		1.1.3.2	1426	0		111
14559	697	Jinuo (Baka)	a⁴⁴ pʰle⁴⁴	a⁴⁴ pʰle⁴⁴	shrivelled	shrivelled		9.5	1428	0	D0	
14560	697	Jinuo (Baka)	a⁴⁴ kʰø⁵⁵	a⁴⁴ kʰø⁵⁵	bald	bald		1.2.3.4	1436	0		p,1430
14561	697	Jinuo (Baka)	a⁴⁴ |kʰø⁵⁵ lø⁵⁵	a⁴⁴ |kʰø⁵⁵ lø⁵⁵	bald	bald		1.2.3.4	1436.1	0		p,1430
14562	697	Jinuo (Baka)	pʌ⁵⁵	pʌ⁵⁵	fat (person)	fat (person)		1.6.4	1472	0		50
14563	697	Jinuo (Baka)	a⁴⁴ kʰjv̩⁴⁴	a⁴⁴ kʰjv̩⁴⁴	thin (person)	thin (person)		9.7.2	1474	0		
14564	697	Jinuo (Baka)	tø⁵⁵ to⁴⁴ a³³	tø⁵⁵ to⁴⁴ a³³	alive	alive		1.1.2.1	1546	0		72,m,m
14565	697	Jinuo (Baka)	ʃɿ³⁵ to⁴⁴ a⁴⁴	ʃɿ³⁵ to⁴⁴ a⁴⁴	dead	dead		1.1.6	1547	0		27,30,m
14566	697	Jinuo (Baka)	plɯ⁴⁴	plɯ⁴⁴	full (from eating)	full (from eating)		1.1.3.2	1652	0		111
14567	697	Jinuo (Baka)	m̩³¹	m̩³¹	close (mouth)	close (mouth)		6.2.2.6.2	1664	0		31
14568	697	Jinuo (Baka)	m̥i³¹	m̥i³¹	close (eyes)	close (eyes)		6.2.2.6.2	1664.1	0		31
14569	697	Jinuo (Baka)	no³¹	no³¹	sick	sick		1.1.5.1	1678	0		160
14570	697	Jinuo (Baka)	klʌ⁵⁵	klʌ⁵⁵	sing	sing		5.1	1704	0		
14571	697	Jinuo (Baka)	tso⁴⁴	tso⁴⁴	eat	eat		1.5.3.2	1722	0		36
14572	697	Jinuo (Baka)	tsɯ³³	tsɯ³³	blow (trumpet)	blow (trumpet)		1.3.1.4	1748	0		1739
14573	697	Jinuo (Baka)	kɤ³¹	kɤ³¹	gasp, pant	gasp, pant	v	1.1.2.2	1752	0		
