rn	lgid	language	reflex	originalreflex	gloss	originalgloss	gfn	semkey	srcid	src_set_rn	status	analysis
80016	999	Manang (Gyaru)	yᴇː³ ya² ba	yᴇː³ ya² ba	return	return		6.2.2.1	168-01	0		
80017	999	Manang (Gyaru)	yᴇ³ ro²	yᴇ³ ro²	return(IMP)	return(IMP)		6.2.2.1	168-01	0		
80018	999	Manang (Gyaru)	tɯ² ba	tɯ² ba	remain	remain		6.7.11	168-02	0		
80019	999	Manang (Gyaru)	to⁴	to⁴	remain(IMP)	remain(IMP)		6.7.11	168-02	0		
80020	999	Manang (Gyaru)	pi² dzᴇ² li² ya² ba	pi² dzᴇ² li² ya² ba	exit	exit		6.7.2	169	0		
80021	999	Manang (Gyaru)	naŋ² ri² ka² ba	naŋ² ri² ka² ba	enter	enter	V	6.7.1	170	0		
80022	999	Manang (Gyaru)	gor³ gi²	gor³ gi²	turn	turn		6.7.6	171	0		
80023	999	Manang (Gyaru)	go³ ro³ to³ ba	go³ ro³ to³ ba	turn around	turn around		6.7.6	171-01	0		
80024	999	Manang (Gyaru)	kyᴇn² mo³ mᴇ	kyᴇn² mo³ mᴇ	get lost	get lost		1.1.5	171-02	0		
80025	999	Manang (Gyaru)	yan² ba	yan² ba	arrive	arrive		6.7.1	171-03	0		
80026	999	Manang (Gyaru)	ʈɯ² mᴇ²	ʈɯ² mᴇ²	stop	stop	V	6.7.11	172	0		
80027	999	Manang (Gyaru)	yᴇː² grᴇː³ ba	yᴇː² grᴇː³ ba	go over	go over	V	6.7.2	172-01	0		
80028	999	Manang (Gyaru)	broː⁴ ba	broː⁴ ba	walk	walk	V	6.7.4	173	0		
80029	999	Manang (Gyaru)	gyɯ³ ba	gyɯ³ ba	run	run	V	6.7.4	174	0		
