rn	lgid	language	reflex	originalreflex	gloss	originalgloss	gfn	semkey	srcid	src_set_rn	status	analysis
144967	581	Garo (Bangladesh)	ko'ng-krot-ko'ng-krot	ko'ng-krot-ko'ng-krot	curl, curly, of hair	curl, curly, of hair		6.2.2.1		0		
144968	581	Garo (Bangladesh)	ko-mor / ku-mor	ko-mor / ku-mor	waist	waist		1.4.6		0		m,467,m,467
144969	581	Garo (Bangladesh)	ko-|pal	ko-pal	forehead	forehead		1.2.5.1		0		1241
144970	581	Garo (Bangladesh)	kong-kep	kong-kep	place inside the curl of the edge of the ear	place inside the curl of the edge of the ear		10.0		0		
144971	581	Garo (Bangladesh)	kong-krang-krang	kong-krang-krang	thin, of cattle etc.	thin, of cattle etc.		9.7.2		0		
144972	581	Garo (Bangladesh)	kong-krang-si-si	kong-krang-si-si	thin, of cattle etc.	thin, of cattle etc.		9.7.2		0		
144973	581	Garo (Bangladesh)	kram-chi	kram-chi	sweat, persperation. noun	sweat, persperation. noun		1.8.1		0		797,m
144974	581	Garo (Bangladesh)	ku'-chi	ku'-chi	saliva, bubbles	saliva, bubbles		1.8.3		0		468,298
144975	581	Garo (Bangladesh)	ku'-chil	ku'-chil	lip	lip		1.3.2		0		468,448
144976	581	Garo (Bangladesh)	ku'-chil ku-dep-a	ku'-chil ku-dep-a	flat mouthed	flat mouthed		7.1.5.1		0		
144977	581	Garo (Bangladesh)	ku'-dep-a	ku'-dep-a	flat mouthed	flat mouthed		7.1.5.1		0		
144978	581	Garo (Bangladesh)	ku'-dim-bok	ku'-dim-bok	chin	chin		1.2.5.3		0		2057,m,m
144979	581	Garo (Bangladesh)	ku'-gi-sep	ku'-gi-sep	corner of mouth	corner of mouth		5.11.9.3		0		468,m,m
144980	581	Garo (Bangladesh)	ku'-sik	ku'-sik	mouth; language; opening of a pot, etc.	mouth; language; opening of a pot, etc.		1.3.1		0		468,686
144981	581	Garo (Bangladesh)	ku'-sim-ang	ku'-sim-ang	beard / hair of corn cob	beard / hair of corn cob		1.2.5.5		0		
144982	581	Garo (Bangladesh)	ku-chi-rok	ku-chi-rok	with shaven head, bald, without hair	with shaven head, bald, without hair		10.1.1		0		
144983	581	Garo (Bangladesh)	ku-ka-rong	ku-ka-rong	hairless	hairless		1.6.1		0		
